ArrayID,taxon_id,sci_name,com_name,occ_date,count,ant_type,pinned,EtOH,Notes
SYR-10,581308,Pheidole vistana,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-10,577971,Prenolepis imparis,Winter ant,5/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-10,578940,Crematogaster californica,Acrobat ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-10,576515,Camponotus vicinus,Carpenter ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-10,578955,Crematogaster coarctata,Acrobat ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-10,576817,Formica moki,Wood ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-10,575062,Liometopum occidentale,,8/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-10,580874,Pheidole cerebrosior,,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-11,578940,Crematogaster californica,Acrobat ant,5/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-11,154242,Solenopsis xyloni,Native Southern Fire ant,5/1/2005,6.00000000000,Worker,0.00000000000,6.00000000000,
RAJ-12,579440,Temnothorax andrei,,7/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
RAJ-12,579440,Temnothorax andrei,,7/1/2005,1.00000000000,Female Reproductive,0.00000000000,1.00000000000,
RAJ-12,573923,Forelius foetidus,,7/1/2005,84.00000000000,Worker,0.00000000000,84.00000000000,
RAJ-15,579440,Temnothorax andrei,,7/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
RAJ-15,154193,Formicidae,Unidentified Ant,7/1/2005,1.00000000000,Female Reproductive,0.00000000000,1.00000000000,POsp?
RAJ-21,573923,Forelius foetidus,,7/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
RAJ-22,577407,Paratrechina c.f. terricola,,7/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
RAJ-22,573923,Forelius foetidus,,7/1/2005,302.00000000000,Worker,0.00000000000,302.00000000000,
RAJ-22,154193,Formicidae,Unidentified Ant,7/1/2005,1.00000000000,Female Reproductive,0.00000000000,1.00000000000,
RAJ-22,154193,Formicidae,Unidentified Ant,7/1/2005,1.00000000000,Male Reproductive,0.00000000000,1.00000000000,
RAJ-36,573923,Forelius foetidus,,7/1/2005,67.00000000000,Worker,0.00000000000,67.00000000000,
RAJ-36,579440,Temnothorax andrei,,7/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
RAJ-36,154194,Camponotus sp CA-02,Carpenter ant,7/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
RAJ-37,573923,Forelius foetidus,,7/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-2,573923,Forelius foetidus,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-2,154194,Campanotus spp. CA-01,,8/1/2005,5.00000000000,Worker,0.00000000000,5.00000000000,
SYR-2,154194,Campanotus spp. CA-01,,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,seperate tube Verify
SYR-8,154194,Camponotus sp CA-02,Carpenter ant,5/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-8,579440,Temnothorax andrei,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-8,154194,Campanotus spp. CA-01,,8/1/2005,12.00000000000,Worker,0.00000000000,12.00000000000,
SYR-11,581308,Pheidole vistana,,5/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-11,580100,Monomorium ergatogyna,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
